experiment,setting,grammar,model,sample_count,average_length,state_count,transition_count,state_coverage,transition_coverage,path_coverage,distinct_2gram_count,distinct_2gram_samples,distinct_3gram_count,distinct_3gram_samples,vendi_score,average_perplexity,perplexity_count,perplexity_error_count,temperature,ablation_component
temperature_ablation,baseline,css-color,Qwen/Qwen2.5-1.5B-Instruct,1000,13.815,1309,7495,0.06340718105423988,0.04869913275517011,0.03594389246054939,376,1000,1157,1000,84.6752822384972,296448.4335048101,1000,0,1.5,
temperature_ablation,baseline,email,Qwen/Qwen2.5-1.5B-Instruct,1000,53.025,43,1594,0.20930232558139536,0.17440401505646172,0.13675213675213677,1381,1000,7357,1000,529.0909815142946,1292.8935782670974,1000,0,1.5,
temperature_ablation,baseline,json,Qwen/Qwen2.5-1.5B-Instruct,1000,55.23,216,10192,0.3055555555555556,0.011283359497645211,0.10991957104557641,102,1000,152,1000,11.708029483380074,5.1586848065853115,1000,0,1.5,
temperature_ablation,baseline,no-bomb,Qwen/Qwen2.5-1.5B-Instruct,1000,87.778,12,1213,0.5833333333333334,0.08738664468260511,0.21568627450980393,752,1000,3173,1000,511.700614322652,29.864651822566987,1000,0,1.5,
temperature_ablation,diverse,css-color,Qwen/Qwen2.5-1.5B-Instruct,1000,10.545,1309,7495,0.5347593582887701,0.1990660440293529,0.34628872004675626,628,1000,1814,1000,147.060605641547,inf,1000,0,1.5,
temperature_ablation,diverse,email,Qwen/Qwen2.5-1.5B-Instruct,1000,52.047,43,1594,0.8837209302325582,0.24153074027603513,0.6239316239316239,1426,1000,7573,1000,544.4800104214049,1252.504026348114,1000,0,1.5,
temperature_ablation,diverse,json,Qwen/Qwen2.5-1.5B-Instruct,1000,53.542,216,10192,0.5694444444444444,0.04326923076923077,0.30563002680965146,519,1000,975,1000,31.87951721540946,11.083687834262848,1000,0,1.5,
temperature_ablation,diverse,no-bomb,Qwen/Qwen2.5-1.5B-Instruct,1000,85.306,12,1213,0.9166666666666666,0.2333058532563891,0.7058823529411765,1413,1000,4155,1000,541.9123881368332,180.1714375886917,1000,0,1.5,
